"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Error #";"Error ID";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Idle Target RPM";"Idle RPM Delta";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
"s";"sec";"rpm";"kpa";"";"%";"O2";"";"";"";"bits";"";"%";"%";"";"%";"%";"%";"%";"%";"%";"%";"ms";"ms";"ms";"ms";"O2";"";"";"";"%/s";"deg";"ms";"ms";"V";"rpm/s";"";"";"";"";"";"";"";"Steps";"RPM";"";"kpa";"";"";"loops";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"deg";"deg";"kPa";"kPa";"";"bits";"Miles";"Miles";"MPH";"HP";"lbft"
8.264;47;2805;97;272085;100.0;13.100;0.891;48;97;17;0;100;99;100;100;100;99;182;78;78;0;4.631;4.631;0.000;0.000;12.700;0.864;43.3;0.0;60;29;3.000;3.153;12.7;-1020;0;0;0.0;0;0;0;0;195;800;-2005;97;1;0;1678;35.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;97.0;97.0;2;0;0.00;0.00;0.00;0.0;0.0
8.331;47;2980;82;244360;40.5;13.000;0.884;48;97;33;0;100;99;100;100;100;99;100;77;77;0;2.466;2.466;0.000;0.000;13.100;0.891;24.5;0.0;-990;29;3.000;3.093;12.7;2740;0;0;-2.2;0;0;0;0;195;800;-2180;97;1;0;1678;33.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;82.0;82.0;2;0;0.00;0.00;0.00;0.0;0.0
8.403;47;3157;26;82082;3.0;14.400;0.980;48;97;33;0;100;99;100;100;100;99;100;36;36;0;1.230;1.230;0.000;0.000;15.000;1.020;12.9;0.0;-315;28;3.000;2.819;12.7;2740;0;0;-10.3;0;0;0;0;195;800;-2357;97;1;0;1678;31.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;26.0;26.0;2;0;0.00;0.00;0.00;0.0;0.0
8.473;47;3014;19;57266;0.0;13.500;0.918;48;97;33;0;100;99;100;100;100;99;100;36;36;0;1.172;1.172;0.000;0.000;15.000;1.020;11.8;0.0;-15;27;3.000;2.685;12.7;2770;0;0;-11.3;0;0;0;0;195;800;-2214;97;1;0;1678;33.40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;19.0;19.0;2;0;0.00;0.00;0.00;0.0;0.0
8.537;47;2950;19;56050;0.0;13.000;0.884;48;97;33;0;100;99;100;100;100;99;100;36;36;0;1.172;1.172;0.000;0.000;15.100;1.027;11.5;0.0;0;27;3.000;2.803;12.7;-1430;0;0;-11.3;0;0;0;0;195;800;-2150;97;1;0;1678;34.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;19.0;19.0;2;0;0.00;0.00;0.00;0.0;0.0
8.602;47;2825;19;53675;0.0;12.700;0.864;48;97;33;0;100;99;100;100;100;99;100;36;36;0;1.172;1.172;0.000;0.000;15.100;1.027;11.0;0.0;0;26;3.000;2.849;12.7;-1430;0;0;-11.3;0;0;0;0;195;800;-2025;97;1;0;1678;35.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;19.0;19.0;2;0;0.00;0.00;0.00;0.0;0.0
8.667;48;2761;34;93874;32.0;12.600;0.857;48;97;17;0;100;99;100;100;100;99;178;39;39;0;3.119;3.119;0.000;0.000;15.000;1.020;28.7;0.0;915;26;3.000;2.800;12.6;-1890;0;0;-9.1;0;0;0;0;195;800;-1961;97;1;0;1682;36.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;34.0;34.0;2;0;0.00;0.00;0.00;0.0;0.0
8.732;48;2754;97;267138;78.0;12.700;0.864;48;97;17;0;100;99;100;100;100;99;156;78;78;0;4.033;4.033;0.000;0.000;12.800;0.871;37.0;0.0;330;30;3.000;3.216;12.6;-1270;0;0;0.0;0;0;0;0;195;800;-1954;97;1;0;1682;36.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;97.0;97.0;2;0;0.00;0.00;0.00;0.0;0.0
8.803;48;2898;91;263718;47.5;12.200;0.830;48;97;33;0;100;99;100;100;100;99;100;80;80;0;2.667;2.667;0.000;0.000;12.700;0.864;25.8;0.0;-825;29;3.000;3.197;12.6;-1270;0;0;-0.9;0;0;0;0;195;800;-2098;97;1;0;1682;34.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;91.0;91.0;2;0;0.00;0.00;0.00;0.0;0.0
8.869;48;3147;34;106998;4.5;15.000;1.020;48;97;33;0;100;99;100;100;100;99;100;39;39;0;1.325;1.325;0.000;0.000;15.000;1.020;13.9;0.0;-480;28;3.000;2.924;12.7;2670;0;0;-9.1;0;0;0;0;195;800;-2347;97;1;0;1682;32.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;34.0;34.0;2;0;0.00;0.00;0.00;0.0;0.0
8.933;48;3045;19;57855;0.0;15.000;1.020;48;97;33;0;100;99;100;100;100;99;100;36;36;0;1.172;1.172;0.000;0.000;15.000;1.020;11.9;0.0;-30;27;3.000;2.885;12.7;1390;0;0;-11.3;0;0;0;0;195;800;-2245;97;1;0;1682;33.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;19.0;19.0;2;0;0.00;0.00;0.00;0.0;0.0
8.998;48;2986;18;53748;0.0;14.300;0.973;48;97;33;0;100;99;100;100;100;99;100;36;36;0;1.166;1.166;0.000;0.000;15.100;1.027;11.6;0.0;0;25;3.000;2.831;12.7;1390;0;0;-11.5;0;0;0;0;195;800;-2186;97;1;0;1682;33.80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;18.0;18.0;2;0;0.00;0.00;0.00;0.0;0.0
9.063;48;2859;18;51462;0.0;14.200;0.966;48;97;33;0;100;99;100;100;100;99;100;36;36;0;1.166;1.166;0.000;0.000;15.100;1.027;11.1;0.0;0;25;3.000;2.784;12.7;-1810;0;0;-11.5;0;0;0;0;195;800;-2059;97;1;0;1682;35.30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;18.0;18.0;2;0;0.00;0.00;0.00;0.0;0.0
9.133;48;2797;19;53143;0.0;13.900;0.946;48;97;33;0;100;99;100;100;100;99;100;36;36;0;1.172;1.172;0.000;0.000;15.100;1.027;10.9;0.0;0;25;3.000;2.607;12.5;-1260;0;0;-11.3;0;0;0;0;195;800;-1997;97;1;0;1682;36.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;19.0;19.0;2;0;0.00;0.00;0.00;0.0;0.0
9.199;48;2666;18;47988;0.0;13.600;0.925;48;97;33;0;100;99;100;100;100;99;100;37;37;0;1.169;1.169;0.000;0.000;15.100;1.027;10.4;0.0;0;23;3.000;2.816;12.5;-1260;0;0;-11.5;0;0;0;0;195;800;-1866;97;1;0;1682;37.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;18.0;18.0;2;0;0.00;0.00;0.00;0.0;0.0
9.265;48;2601;19;49419;0.0;13.400;0.912;48;97;33;0;100;99;100;100;100;99;100;37;37;0;1.176;1.176;0.000;0.000;15.100;1.027;10.2;0.0;0;24;3.000;2.789;12.5;-1310;0;0;-11.3;0;0;0;0;195;800;-1801;97;1;0;1682;38.80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;19.0;19.0;2;0;0.00;0.00;0.00;0.0;0.0
9.265;48;2466;19;46854;0.0;13.300;0.905;48;97;33;0;100;99;100;100;100;99;100;37;37;0;1.176;1.176;0.000;0.000;15.100;1.027;9.7;0.0;0;24;3.000;2.773;12.5;-2000;0;0;-11.3;0;0;0;0;195;800;-1666;97;1;0;1682;40.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;19.0;19.0;2;0;0.00;0.00;0.00;0.0;0.0
9.400;48;2397;20;47940;6.0;13.200;0.898;48;97;17;0;100;99;100;100;100;99;142;37;37;0;2.178;2.178;0.000;0.000;15.100;1.027;17.4;0.0;180;24;3.000;2.740;12.7;-2000;0;0;-11.2;0;0;0;0;195;800;-1597;97;1;0;1682;42.10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;20.0;20.0;2;0;0.00;0.00;0.00;0.0;0.0
9.400;48;2326;97;225622;43.5;13.200;0.898;48;97;17;0;100;99;100;100;100;99;194;78;78;0;4.907;4.907;0.000;0.000;12.700;0.864;38.0;0.0;1125;29;3.000;2.592;12.7;-1400;0;0;0.0;0;0;0;0;195;800;-1526;97;1;0;1682;43.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;97.0;97.0;2;0;0.00;0.00;0.00;0.0;0.0
9.464;48;2437;98;238826;95.5;13.500;0.918;48;97;17;0;100;99;100;100;100;99;176;79;79;0;4.525;4.525;0.000;0.000;12.800;0.871;36.8;0.0;420;29;3.000;3.018;12.7;1110;0;0;0.1;0;0;0;0;195;800;-1637;97;1;0;1682;41.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;98.0;98.0;2;0;0.00;0.00;0.00;0.0;0.0
9.600;48;2452;95;232940;82.0;12.500;0.850;48;97;33;0;100;99;100;100;100;99;100;77;77;0;2.700;2.700;0.000;0.000;12.800;0.871;22.1;0.0;-495;28;3.000;3.045;12.7;1110;0;0;-0.3;0;0;0;0;195;800;-1652;97;1;0;1682;41.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;95.0;95.0;2;0;0.00;0.00;0.00;0.0;0.0
9.665;49;2528;50;126400;25.5;14.400;0.980;48;97;33;0;100;99;100;100;100;99;100;52;52;0;1.616;1.616;0.000;0.000;14.700;1.000;13.6;0.0;-765;24;3.000;3.492;12.6;910;0;0;-6.8;0;0;0;0;195;800;-1728;97;1;0;1707;40.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;50.0;50.0;2;0;0.00;0.00;0.00;0.0;0.0
9.731;49;2634;24;63216;1.0;15.600;1.061;48;97;33;0;100;99;100;100;100;99;100;37;37;0;1.222;1.222;0.000;0.000;15.100;1.027;10.7;0.0;-135;25;3.000;2.772;12.6;1060;0;0;-10.6;0;0;0;0;195;800;-1834;97;1;0;1707;38.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;24.0;24.0;2;0;0.00;0.00;0.00;0.0;0.0
9.797;49;2569;19;48811;0.5;14.000;0.952;48;97;33;0;100;99;100;100;100;99;100;37;37;0;1.176;1.176;0.000;0.000;15.100;1.027;10.1;0.0;0;24;3.000;2.536;12.6;1060;0;0;-11.3;0;0;0;0;195;800;-1769;97;1;0;1707;39.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;19.0;19.0;2;0;0.00;0.00;0.00;0.0;0.0
9.867;49;2434;19;46246;0.0;14.600;0.993;48;97;33;0;100;99;100;100;100;99;100;37;37;0;1.176;1.176;0.000;0.000;15.100;1.027;9.5;0.0;-15;24;3.000;2.766;12.6;-1320;0;0;-11.3;0;0;0;0;195;800;-1634;97;1;0;1707;42.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;19.0;19.0;2;0;0.00;0.00;0.00;0.0;0.0
9.932;49;2363;96;226848;37.0;13.800;0.939;48;97;17;0;100;99;100;100;100;99;192;78;78;0;4.847;4.847;0.000;0.000;12.800;0.871;38.2;0.0;825;28;3.000;2.550;12.7;-1390;0;0;-0.1;0;0;0;0;195;800;-1563;97;1;0;1707;43.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;96.0;96.0;2;0;0.00;0.00;0.00;0.0;0.0
9.997;49;2338;97;226786;67.0;13.500;0.918;48;97;17;0;100;99;100;100;100;99;150;78;78;0;3.895;3.895;0.000;0.000;12.700;0.864;30.4;0.0;225;28;3.000;3.413;12.7;-1390;0;0;0.0;0;0;0;0;195;800;-1538;97;1;0;1707;43.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;97.0;97.0;2;0;0.00;0.00;0.00;0.0;0.0
10.063;49;2607;72;187704;37.0;12.900;0.878;48;97;33;0;100;99;100;100;100;99;100;68;68;0;2.134;2.134;0.000;0.000;13.500;0.918;18.5;0.0;-705;25;3.000;3.185;12.7;1680;0;0;-3.6;0;0;0;0;195;800;-1807;97;1;0;1707;39.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;72.0;72.0;2;0;0.00;0.00;0.00;0.0;0.0
10.131;49;2770;26;72020;3.0;14.800;1.007;48;97;33;0;100;99;100;100;100;99;100;36;36;0;1.230;1.230;0.000;0.000;15.100;1.027;11.4;0.0;-315;26;3.000;2.567;12.7;1680;0;0;-10.3;0;0;0;0;195;800;-1970;97;1;0;1707;36.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;26.0;26.0;2;0;0.00;0.00;0.00;0.0;0.0
10.200;49;2627;19;49913;0.0;14.700;1.000;48;97;33;0;100;99;100;100;100;99;100;37;37;0;1.176;1.176;0.000;0.000;15.100;1.027;10.3;0.0;-15;24;3.000;2.742;12.3;2390;0;0;-11.3;0;0;0;0;195;800;-1827;97;1;0;1707;38.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;19.0;19.0;2;0;0.00;0.00;0.00;0.0;0.0
